Volunteer_ID,Volunteer_Name,Age,Gender,District,Availability,Primary_Skill,Secondary_Skill,Languages_Known,Experience_Years,Past_NGO_Work,Emergency_Contact,Blood_Group,Training_Completed,Notes,NGO_ID,NGO_Name,Category,Address,Contact,Volunteers_Needed,Match_Status,Showed_Up,Volunteer_Hours,Satisfaction_Rating
848,Volunteer_748,40,Male,Satara,Full-time,Logistics,Driving,"marathi, english",0,Helpage India,9277401765,B+,Yes,Great fundraiser,29,Anathalaya,Orphanage,Amravati,9153683159,6,1,0,3,1
849,Volunteer_749,34,Male,Satara,Evenings,IT Support,Cooking,"hindi, marathi, english",0,Childline,9703227429,O+,No,Experienced nurse,12,Seva Ashram,Education,Aurangabad,9767957414,1,1,0,6,3
850,Volunteer_750,43,Male,Kolhapur,Evenings,Logistics,Driving,"hindi, marathi, english",1,Red Cross,9051920052,A+,No,Handles crowd well,39,Green Maharashtra,Elderly Care,Mumbai,9306531647,16,0,1,6,5
851,Volunteer_751,25,Female,Nashik,Evenings,Event Management,Sports Coaching,"hindi, marathi, english",5,Cry Foundation,9211520348,AB+,No,Experienced nurse,47,Seva Ashram,Child Care,Aurangabad,9244813941,15,1,0,2,2
852,Volunteer_752,46,Female,Kolhapur,Evenings,IT Support,Driving,"marathi, english",5,None,9819008104,A+,Yes,Great fundraiser,3,Green Maharashtra,Healthcare,Solapur,9161009565,7,1,0,9,4
853,Volunteer_753,43,Female,Mumbai,Weekdays,Counseling,Driving,"hindi, marathi, english",5,Red Cross,9205219417,A+,Yes,Handles crowd well,48,Helping Hands,Healthcare,Solapur,9637406142,2,1,0,8,1
854,Volunteer_754,27,Male,Nagpur,Weekdays,Fundraising,First Aid,"hindi, english",4,Helpage India,9894545822,AB+,Yes,Handles crowd well,1,Solapur Care Home,Animal Welfare,Pune,9720706417,10,0,1,6,4
855,Volunteer_755,43,Male,Nashik,Flexible,Counseling,Photography,"marathi, english",3,Helpage India,9439078699,B+,Yes,Skilled counselor,27,Solapur Care Home,Animal Welfare,Nagpur,9857099231,15,1,0,1,2
856,Volunteer_756,47,Female,Amravati,Weekends,Medical Assistance,First Aid,"hindi, english",5,Cry Foundation,9881413563,O+,Yes,Skilled counselor,48,Anathalaya,Education,Satara,9599759262,6,1,0,2,3
857,Volunteer_757,19,Male,Nagpur,Full-time,Logistics,First Aid,"marathi, english",3,Cry Foundation,9457723211,O+,Yes,Good with kids,24,Anathalaya,Healthcare,Satara,9186212950,2,0,0,4,5
858,Volunteer_758,36,Male,Nashik,Full-time,Medical Assistance,Social Media,"hindi, marathi, english",1,None,9813978102,A+,No,Skilled counselor,44,Helping Hands,Child Care,Mumbai,9222390311,17,1,1,7,1
859,Volunteer_759,26,Male,Nashik,Weekdays,Teaching,Sports Coaching,"hindi, english",5,None,9627299216,AB+,Yes,Handles crowd well,19,Jeevan Jyot,Education,Solapur,9296912032,1,0,1,9,5
860,Volunteer_760,24,Male,Mumbai,Full-time,Teaching,First Aid,"hindi, english",1,Cry Foundation,9539514958,O-,No,Skilled counselor,8,Jeevan Jyot,Orphanage,Pune,9103312062,1,1,0,5,5
861,Volunteer_761,21,Female,Aurangabad,Weekdays,Medical Assistance,Cooking,"hindi, english",5,Cry Foundation,9855372360,B+,No,Good with kids,44,Jeevan Jyot,Education,Sangli,9300796440,4,1,1,2,5
862,Volunteer_762,43,Male,Mumbai,Flexible,IT Support,Music Therapy,"marathi, english",0,Helpage India,9262023078,A+,No,Great fundraiser,47,Solapur Care Home,Education,Pune,9280000931,16,0,1,1,5
863,Volunteer_763,38,Male,Nashik,Weekends,Counseling,Cooking,"english, marathi",2,Cry Foundation,9750735273,O+,No,Skilled counselor,2,Seva Ashram,Orphanage,Nashik,9176878231,8,0,1,1,2
864,Volunteer_764,35,Male,Pune,Flexible,Medical Assistance,Music Therapy,"hindi, marathi, english",1,Childline,9583781039,AB+,No,Handles crowd well,30,Jeevan Jyot,Elderly Care,Aurangabad,9214415454,1,1,1,5,5
865,Volunteer_765,30,Male,Nagpur,Evenings,Teaching,Driving,"hindi, english",5,Red Cross,9582193547,AB+,Yes,Great fundraiser,30,Hope Foundation,Animal Welfare,Nagpur,9437448121,19,1,1,7,5
866,Volunteer_766,28,Female,Mumbai,Evenings,Medical Assistance,Social Media,"english, marathi",2,Cry Foundation,9107066975,A+,Yes,Handles crowd well,49,Helping Hands,Child Care,Pune,9496312230,11,1,1,9,2
867,Volunteer_767,46,Female,Aurangabad,Evenings,IT Support,Sports Coaching,"hindi, marathi, english",1,None,9710457176,O-,Yes,Great fundraiser,39,Jeevan Jyot,Elderly Care,Aurangabad,9313505325,17,1,0,9,4
868,Volunteer_768,41,Male,Solapur,Flexible,Medical Assistance,Cooking,"hindi, marathi, english",4,Childline,9051257745,O+,Yes,Handles crowd well,45,Hope Foundation,Elderly Care,Nagpur,9306518988,10,1,1,8,2
869,Volunteer_769,21,Male,Kolhapur,Full-time,Counseling,Sports Coaching,"hindi, english",5,None,9203310030,A+,No,Skilled counselor,32,Jeevan Jyot,Elderly Care,Amravati,9894972553,12,0,1,1,3
870,Volunteer_770,42,Male,Nashik,Weekends,Fundraising,Cooking,"hindi, english",4,Childline,9021971167,O-,No,Skilled counselor,1,Seva Ashram,Animal Welfare,Nashik,9045346774,9,1,1,5,2
871,Volunteer_771,38,Male,Amravati,Evenings,IT Support,Driving,"marathi, english",0,Cry Foundation,9083399173,AB+,No,Good with kids,38,Seva Ashram,Environment,Nashik,9116159953,7,1,1,6,4
872,Volunteer_772,46,Male,Solapur,Evenings,Teaching,Music Therapy,"english, marathi",5,Red Cross,9590307563,B+,Yes,Great fundraiser,13,Jeevan Jyot,Animal Welfare,Solapur,9919424864,12,1,1,6,3
873,Volunteer_773,42,Male,Satara,Evenings,Counseling,Photography,"english, marathi",0,None,9924609962,O+,Yes,Good with kids,11,Hope Foundation,Elderly Care,Nashik,9398968483,15,1,1,4,3
874,Volunteer_774,21,Female,Sangli,Weekends,Medical Assistance,Social Media,"hindi, english",2,Childline,9589713523,O+,Yes,Experienced nurse,10,Helping Hands,Environment,Amravati,9859115931,8,0,1,1,1
875,Volunteer_775,27,Male,Aurangabad,Evenings,Medical Assistance,Cooking,"hindi, marathi, english",1,Helpage India,9250129570,O-,Yes,Skilled counselor,48,Hope Foundation,Orphanage,Solapur,9723138959,17,0,1,3,5
876,Volunteer_776,22,Female,Amravati,Weekends,Fundraising,Cooking,"hindi, english",3,Cry Foundation,9370852065,A+,No,Great fundraiser,26,Helping Hands,Animal Welfare,Kolhapur,9359721487,5,1,1,4,3
877,Volunteer_777,26,Female,Sangli,Evenings,Teaching,Driving,"hindi, marathi, english",0,Red Cross,9052717797,AB+,No,Good with kids,20,Jeevan Jyot,Child Care,Sangli,9768570385,14,1,1,4,3
878,Volunteer_778,41,Male,Aurangabad,Flexible,Teaching,Social Media,"hindi, marathi, english",3,Cry Foundation,9372580343,O-,Yes,Good with kids,17,Helping Hands,Elderly Care,Mumbai,9135610503,2,1,1,4,4
879,Volunteer_779,49,Female,Pune,Flexible,Event Management,Music Therapy,"hindi, english",3,Helpage India,9799166645,B+,Yes,Experienced nurse,17,Anathalaya,Healthcare,Aurangabad,9690423785,16,1,1,5,3
880,Volunteer_780,20,Female,Kolhapur,Weekends,Teaching,Music Therapy,"marathi, hindi",1,Red Cross,9441974008,B+,No,Good with kids,4,Solapur Care Home,Orphanage,Sangli,9333270479,17,1,1,9,4
881,Volunteer_781,34,Female,Solapur,Flexible,Fundraising,Cooking,"english, marathi",2,Helpage India,9673891645,B+,No,Handles crowd well,5,Green Maharashtra,Environment,Sangli,9926323446,3,1,0,4,5
882,Volunteer_782,20,Female,Nagpur,Weekends,Logistics,Photography,"hindi, marathi, english",1,Cry Foundation,9988401604,O-,No,Skilled counselor,23,Solapur Care Home,Animal Welfare,Satara,9623154423,1,1,0,9,1
883,Volunteer_783,33,Female,Aurangabad,Flexible,Event Management,Photography,"hindi, marathi, english",5,Childline,9848535761,AB+,No,Good with kids,46,Seva Ashram,Child Care,Pune,9578456394,18,0,1,9,1
884,Volunteer_784,21,Female,Nagpur,Flexible,Event Management,Sports Coaching,"marathi, hindi",0,Cry Foundation,9589467279,O+,Yes,Good with kids,10,Anathalaya,Education,Nashik,9855460549,18,0,1,1,5
885,Volunteer_785,35,Male,Kolhapur,Weekends,Medical Assistance,Social Media,"marathi, english",3,Cry Foundation,9072365447,A+,No,Experienced nurse,46,Solapur Care Home,Child Care,Kolhapur,9299136000,4,1,0,5,5
886,Volunteer_786,34,Female,Nashik,Full-time,Medical Assistance,Social Media,"marathi, hindi",1,Cry Foundation,9147771224,O+,No,Handles crowd well,28,Jeevan Jyot,Child Care,Pune,9096603837,15,1,0,9,2
887,Volunteer_787,24,Female,Satara,Flexible,Teaching,Music Therapy,"marathi, hindi",1,None,9078542943,AB+,No,Good with kids,33,Helping Hands,Elderly Care,Mumbai,9563110268,19,1,1,4,3
888,Volunteer_788,49,Female,Solapur,Evenings,Event Management,Sports Coaching,"hindi, marathi, english",1,Helpage India,9390002521,O+,No,Skilled counselor,43,Helping Hands,Elderly Care,Pune,9457169404,19,1,1,5,3
889,Volunteer_789,41,Male,Kolhapur,Full-time,Medical Assistance,Driving,"english, marathi",0,Helpage India,9776850163,O-,Yes,Skilled counselor,26,Hope Foundation,Animal Welfare,Satara,9488390091,10,1,1,4,3
890,Volunteer_790,40,Female,Kolhapur,Weekends,Fundraising,Social Media,"marathi, hindi",2,Helpage India,9951116885,B+,Yes,Good with kids,48,Hope Foundation,Animal Welfare,Mumbai,9834930168,5,0,1,2,4
891,Volunteer_791,47,Male,Pune,Full-time,Medical Assistance,Sports Coaching,"marathi, english",1,None,9821536746,AB+,Yes,Handles crowd well,29,Helping Hands,Environment,Amravati,9530969381,19,1,0,2,2
892,Volunteer_792,49,Female,Sangli,Weekdays,IT Support,Sports Coaching,"hindi, english",0,Childline,9009208201,AB+,Yes,Skilled counselor,27,Jeevan Jyot,Animal Welfare,Amravati,9077681115,11,0,0,2,3
893,Volunteer_793,22,Male,Satara,Weekdays,IT Support,Cooking,"marathi, hindi",3,Cry Foundation,9565369527,O+,Yes,Skilled counselor,18,Helping Hands,Environment,Solapur,9995143212,7,0,0,1,4
894,Volunteer_794,29,Male,Solapur,Flexible,Medical Assistance,Music Therapy,"marathi, hindi",5,Childline,9065250123,O-,Yes,Handles crowd well,40,Hope Foundation,Elderly Care,Pune,9369300409,5,1,1,3,4
895,Volunteer_795,34,Female,Nashik,Flexible,Event Management,Sports Coaching,"marathi, english",4,None,9324412916,O+,No,Handles crowd well,10,Solapur Care Home,Elderly Care,Aurangabad,9647070544,12,0,0,1,1
896,Volunteer_796,40,Female,Nashik,Evenings,Logistics,Photography,"english, marathi",0,Helpage India,9105882203,O+,No,Good with kids,42,Seva Ashram,Healthcare,Kolhapur,9527037312,19,1,1,4,4
897,Volunteer_797,30,Male,Mumbai,Full-time,Logistics,Photography,"marathi, hindi",4,Cry Foundation,9506233413,AB+,No,Great fundraiser,5,Hope Foundation,Healthcare,Satara,9311175047,15,0,1,1,5
898,Volunteer_798,40,Female,Kolhapur,Weekdays,Event Management,First Aid,"marathi, hindi",1,Red Cross,9266909690,O+,No,Experienced nurse,10,Jeevan Jyot,Orphanage,Mumbai,9305473653,12,0,1,4,4
899,Volunteer_799,42,Male,Aurangabad,Flexible,Counseling,Music Therapy,"english, marathi",1,Red Cross,9712353683,B+,Yes,Great fundraiser,21,Solapur Care Home,Elderly Care,Kolhapur,9019939111,4,1,1,3,5
900,Volunteer_800,20,Male,Pune,Full-time,Logistics,Cooking,"marathi, english",0,Childline,9226361476,O+,No,Great fundraiser,24,Solapur Care Home,Education,Pune,9794483895,12,1,0,9,5
901,Volunteer_801,26,Male,Satara,Flexible,IT Support,Driving,"marathi, hindi",4,Helpage India,9552651542,B+,Yes,Skilled counselor,38,Solapur Care Home,Healthcare,Aurangabad,9582070462,18,0,1,1,1
902,Volunteer_802,47,Male,Nashik,Flexible,Fundraising,First Aid,"english, marathi",1,Red Cross,9492812936,AB+,No,Handles crowd well,3,Anathalaya,Environment,Pune,9976213738,17,0,0,8,1
903,Volunteer_803,34,Male,Solapur,Weekdays,Event Management,Photography,"marathi, hindi",3,Childline,9877989177,O-,No,Skilled counselor,40,Anathalaya,Child Care,Nashik,9586634989,19,1,0,9,4
904,Volunteer_804,34,Female,Mumbai,Weekdays,Teaching,Cooking,"hindi, english",2,None,9541757114,B+,No,Experienced nurse,31,Green Maharashtra,Animal Welfare,Nashik,9084016855,16,1,1,7,1
905,Volunteer_805,47,Male,Solapur,Flexible,IT Support,First Aid,"hindi, marathi, english",2,Childline,9533301468,O-,Yes,Good with kids,41,Solapur Care Home,Animal Welfare,Satara,9103843913,11,1,0,1,1
906,Volunteer_806,37,Male,Pune,Weekends,Fundraising,Music Therapy,"hindi, english",1,Childline,9126845903,O-,No,Experienced nurse,37,Jeevan Jyot,Orphanage,Mumbai,9430223982,2,1,1,4,3
907,Volunteer_807,33,Female,Aurangabad,Flexible,Fundraising,Cooking,"marathi, hindi",4,Childline,9893099445,B+,Yes,Skilled counselor,2,Helping Hands,Healthcare,Mumbai,9570651750,16,0,1,1,4
908,Volunteer_808,42,Male,Mumbai,Flexible,Event Management,Music Therapy,"marathi, english",5,Cry Foundation,9081009709,AB+,Yes,Skilled counselor,2,Jeevan Jyot,Child Care,Sangli,9439937894,1,1,0,4,4
909,Volunteer_809,39,Female,Mumbai,Evenings,Fundraising,Sports Coaching,"hindi, marathi, english",1,Childline,9917628693,A+,No,Skilled counselor,39,Anathalaya,Child Care,Satara,9113381961,17,1,0,3,4
910,Volunteer_810,30,Female,Sangli,Evenings,Event Management,Social Media,"hindi, english",5,Childline,9090352831,O-,Yes,Skilled counselor,49,Hope Foundation,Healthcare,Satara,9657013155,18,1,1,2,1
911,Volunteer_811,44,Female,Satara,Evenings,Logistics,Sports Coaching,"english, marathi",5,Cry Foundation,9010315271,O-,Yes,Great fundraiser,42,Green Maharashtra,Education,Aurangabad,9766050776,13,0,1,1,1
912,Volunteer_812,36,Male,Mumbai,Weekends,Medical Assistance,Music Therapy,"marathi, english",4,Cry Foundation,9957087098,AB+,No,Good with kids,44,Anathalaya,Education,Nashik,9071026427,5,1,1,6,5
913,Volunteer_813,34,Male,Sangli,Weekends,IT Support,Cooking,"hindi, english",5,None,9673516307,AB+,No,Great fundraiser,34,Helping Hands,Orphanage,Mumbai,9155418737,6,0,1,7,2
914,Volunteer_814,21,Male,Sangli,Flexible,Counseling,Photography,"english, marathi",3,Helpage India,9139528882,O+,No,Skilled counselor,42,Seva Ashram,Education,Pune,9278279546,1,0,1,6,2
915,Volunteer_815,29,Female,Pune,Evenings,Medical Assistance,Driving,"marathi, hindi",4,Red Cross,9851289421,AB+,No,Handles crowd well,20,Green Maharashtra,Orphanage,Satara,9009200952,10,0,1,9,2
916,Volunteer_816,46,Male,Nagpur,Weekends,IT Support,Photography,"english, marathi",1,Red Cross,9409210918,O-,No,Great fundraiser,33,Anathalaya,Environment,Solapur,9468982089,5,0,0,9,3
917,Volunteer_817,26,Female,Solapur,Weekdays,Event Management,Cooking,"hindi, english",3,Childline,9618489124,B+,No,Skilled counselor,4,Jeevan Jyot,Healthcare,Nagpur,9563781970,1,1,1,2,1
918,Volunteer_818,36,Male,Aurangabad,Flexible,IT Support,Sports Coaching,"hindi, english",0,None,9168336049,A+,Yes,Skilled counselor,45,Green Maharashtra,Child Care,Mumbai,9345393389,11,1,1,2,5
919,Volunteer_819,29,Female,Amravati,Full-time,Logistics,Driving,"marathi, hindi",2,Childline,9939801930,O+,No,Good with kids,44,Jeevan Jyot,Orphanage,Amravati,9004031660,7,0,1,9,5
920,Volunteer_820,26,Male,Solapur,Flexible,Event Management,Cooking,"english, marathi",1,Red Cross,9525600629,B+,No,Experienced nurse,11,Solapur Care Home,Animal Welfare,Mumbai,9317669454,18,1,1,1,2
921,Volunteer_821,24,Male,Mumbai,Full-time,Medical Assistance,Music Therapy,"english, marathi",1,Cry Foundation,9777336992,A+,Yes,Great fundraiser,42,Solapur Care Home,Education,Solapur,9863916495,10,1,1,5,3
922,Volunteer_822,45,Male,Aurangabad,Evenings,Teaching,Photography,"marathi, hindi",1,Helpage India,9273166110,A+,No,Great fundraiser,47,Solapur Care Home,Animal Welfare,Mumbai,9751605633,15,1,0,1,3
923,Volunteer_823,31,Female,Nashik,Full-time,Teaching,Music Therapy,"english, marathi",3,None,9163915386,A+,Yes,Great fundraiser,5,Green Maharashtra,Orphanage,Solapur,9052005468,4,1,1,7,2
924,Volunteer_824,48,Female,Nagpur,Evenings,IT Support,Driving,"marathi, hindi",0,Cry Foundation,9221998133,B+,No,Skilled counselor,25,Seva Ashram,Elderly Care,Nagpur,9599979971,16,0,1,9,2
925,Volunteer_825,49,Male,Nashik,Weekdays,Teaching,Driving,"marathi, english",4,Helpage India,9446334891,O+,No,Good with kids,49,Helping Hands,Orphanage,Sangli,9770178548,15,1,1,6,1
926,Volunteer_826,37,Male,Nashik,Full-time,Event Management,Photography,"hindi, english",0,None,9391255073,O+,Yes,Skilled counselor,37,Green Maharashtra,Education,Aurangabad,9466809393,15,1,0,2,3
927,Volunteer_827,36,Female,Satara,Flexible,Fundraising,Music Therapy,"marathi, english",3,None,9213002481,A+,No,Skilled counselor,34,Hope Foundation,Elderly Care,Nagpur,9233500956,12,1,0,6,5
928,Volunteer_828,43,Female,Solapur,Evenings,Event Management,First Aid,"hindi, marathi, english",1,Red Cross,9406651769,B+,Yes,Handles crowd well,9,Jeevan Jyot,Elderly Care,Kolhapur,9860213470,8,1,1,9,2
929,Volunteer_829,32,Female,Amravati,Flexible,Fundraising,Music Therapy,"hindi, marathi, english",2,Cry Foundation,9774568048,A+,No,Good with kids,6,Jeevan Jyot,Education,Sangli,9723790416,8,1,1,3,1
930,Volunteer_830,33,Male,Pune,Weekends,Medical Assistance,Driving,"hindi, marathi, english",1,None,9141118453,AB+,No,Great fundraiser,18,Green Maharashtra,Elderly Care,Aurangabad,9884438682,18,1,0,9,5
931,Volunteer_831,38,Female,Amravati,Evenings,Counseling,Music Therapy,"marathi, hindi",4,None,9301930813,O+,Yes,Experienced nurse,14,Green Maharashtra,Healthcare,Nashik,9523385204,6,0,1,8,3
932,Volunteer_832,22,Male,Nashik,Full-time,Fundraising,Cooking,"english, marathi",5,Helpage India,9672820781,O-,No,Great fundraiser,19,Helping Hands,Child Care,Solapur,9274130152,5,1,0,7,2
933,Volunteer_833,20,Female,Mumbai,Evenings,Teaching,Sports Coaching,"marathi, english",2,Red Cross,9432102199,A+,No,Skilled counselor,14,Seva Ashram,Animal Welfare,Satara,9209607566,2,0,1,8,2
934,Volunteer_834,29,Male,Nagpur,Flexible,Event Management,First Aid,"marathi, english",1,Childline,9821378694,AB+,Yes,Good with kids,40,Green Maharashtra,Healthcare,Kolhapur,9561333051,12,1,1,6,1
935,Volunteer_835,42,Female,Kolhapur,Weekdays,Medical Assistance,Social Media,"marathi, english",2,Red Cross,9268348533,O+,No,Good with kids,17,Solapur Care Home,Healthcare,Nagpur,9465385707,4,0,0,3,1
936,Volunteer_836,37,Female,Amravati,Evenings,Teaching,Cooking,"marathi, english",5,Childline,9495763416,B+,Yes,Good with kids,35,Helping Hands,Education,Mumbai,9165341854,13,1,1,7,3
937,Volunteer_837,44,Female,Nashik,Full-time,Medical Assistance,Sports Coaching,"hindi, marathi, english",0,Cry Foundation,9950151868,O+,No,Handles crowd well,29,Hope Foundation,Education,Nagpur,9609047355,17,1,1,4,2
938,Volunteer_838,38,Female,Nagpur,Weekends,Counseling,Social Media,"marathi, english",3,Cry Foundation,9668788354,B+,Yes,Great fundraiser,42,Solapur Care Home,Animal Welfare,Aurangabad,9556804858,16,1,0,5,1
939,Volunteer_839,21,Female,Aurangabad,Weekdays,Logistics,Photography,"english, marathi",1,None,9989539322,B+,No,Handles crowd well,17,Hope Foundation,Child Care,Kolhapur,9703499577,9,1,1,8,2
940,Volunteer_840,38,Male,Solapur,Weekends,Event Management,Social Media,"hindi, marathi, english",4,Cry Foundation,9176447397,A+,Yes,Experienced nurse,43,Anathalaya,Orphanage,Pune,9193877928,1,1,1,7,3
941,Volunteer_841,40,Female,Sangli,Evenings,IT Support,Cooking,"marathi, english",0,None,9795434195,A+,Yes,Skilled counselor,8,Hope Foundation,Healthcare,Aurangabad,9926746541,15,1,1,7,2
942,Volunteer_842,33,Female,Satara,Flexible,Event Management,Music Therapy,"marathi, hindi",1,Red Cross,9417850785,O+,No,Handles crowd well,1,Solapur Care Home,Elderly Care,Sangli,9136347436,12,1,0,8,5
943,Volunteer_843,42,Female,Nagpur,Flexible,Counseling,Cooking,"hindi, english",0,Cry Foundation,9995990640,AB+,No,Handles crowd well,45,Anathalaya,Child Care,Nagpur,9187238779,5,1,0,3,2
944,Volunteer_844,24,Male,Mumbai,Full-time,Event Management,Social Media,"hindi, english",4,Red Cross,9065405995,O+,Yes,Skilled counselor,36,Solapur Care Home,Healthcare,Nagpur,9452430617,18,1,1,3,4
945,Volunteer_845,30,Female,Mumbai,Flexible,IT Support,Driving,"hindi, english",1,Red Cross,9820793471,O-,No,Good with kids,7,Jeevan Jyot,Orphanage,Kolhapur,9237986405,2,1,0,2,4
946,Volunteer_846,38,Male,Nagpur,Weekdays,Fundraising,Sports Coaching,"hindi, marathi, english",5,Cry Foundation,9799255403,B+,Yes,Skilled counselor,46,Solapur Care Home,Elderly Care,Solapur,9318988850,4,1,1,1,3
947,Volunteer_847,27,Female,Mumbai,Flexible,Medical Assistance,Sports Coaching,"marathi, english",5,Red Cross,9572059805,B+,No,Great fundraiser,5,Anathalaya,Healthcare,Kolhapur,9840964515,15,0,0,6,3
948,Volunteer_848,43,Female,Solapur,Full-time,IT Support,Social Media,"hindi, marathi, english",4,Cry Foundation,9853798672,A+,No,Skilled counselor,24,Hope Foundation,Environment,Satara,9356726835,6,1,1,6,3
949,Volunteer_849,24,Male,Mumbai,Evenings,Teaching,Sports Coaching,"english, marathi",2,Cry Foundation,9851256122,AB+,Yes,Good with kids,28,Jeevan Jyot,Animal Welfare,Nagpur,9863770320,12,1,1,8,5
950,Volunteer_850,31,Female,Amravati,Evenings,Counseling,Driving,"marathi, hindi",4,Cry Foundation,9077512073,A+,Yes,Skilled counselor,43,Seva Ashram,Child Care,Solapur,9807942962,18,1,1,6,5
951,Volunteer_851,48,Male,Sangli,Flexible,Fundraising,Cooking,"marathi, hindi",2,Childline,9263994195,O-,No,Handles crowd well,17,Seva Ashram,Animal Welfare,Solapur,9330849922,4,1,1,6,2
952,Volunteer_852,43,Male,Mumbai,Weekends,Teaching,Sports Coaching,"hindi, english",1,Red Cross,9868979199,O+,No,Experienced nurse,37,Seva Ashram,Education,Kolhapur,9090897916,1,0,1,1,1
953,Volunteer_853,22,Female,Sangli,Evenings,Teaching,Social Media,"hindi, english",2,Helpage India,9237768593,O+,No,Handles crowd well,20,Seva Ashram,Healthcare,Nashik,9122337037,15,1,1,7,4
954,Volunteer_854,20,Male,Nashik,Flexible,Counseling,First Aid,"hindi, english",1,Cry Foundation,9437954604,AB+,No,Experienced nurse,3,Helping Hands,Elderly Care,Aurangabad,9372398000,18,1,0,7,4
955,Volunteer_855,40,Female,Pune,Full-time,Fundraising,First Aid,"marathi, english",1,Red Cross,9163728491,A+,No,Skilled counselor,37,Seva Ashram,Elderly Care,Sangli,9576157900,14,1,1,9,4
956,Volunteer_856,46,Female,Solapur,Flexible,Logistics,Photography,"english, marathi",3,None,9457881818,A+,Yes,Great fundraiser,26,Anathalaya,Child Care,Nashik,9620518376,3,0,1,7,2
957,Volunteer_857,28,Male,Pune,Evenings,Teaching,Sports Coaching,"english, marathi",1,Cry Foundation,9303010234,O-,No,Skilled counselor,15,Green Maharashtra,Child Care,Nagpur,9667822224,15,1,0,8,2
958,Volunteer_858,28,Male,Nashik,Full-time,Teaching,Cooking,"english, marathi",2,Cry Foundation,9048951101,O+,No,Good with kids,48,Seva Ashram,Animal Welfare,Nagpur,9630470639,5,1,0,4,3
959,Volunteer_859,35,Male,Solapur,Flexible,Fundraising,Social Media,"english, marathi",3,Helpage India,9790415674,A+,Yes,Skilled counselor,8,Solapur Care Home,Elderly Care,Nagpur,9158455473,3,0,0,9,1
960,Volunteer_860,32,Male,Nagpur,Weekdays,Event Management,Sports Coaching,"hindi, english",3,Childline,9844384432,AB+,Yes,Experienced nurse,13,Green Maharashtra,Elderly Care,Amravati,9713183201,7,0,0,1,3
961,Volunteer_861,29,Female,Nagpur,Full-time,Teaching,Music Therapy,"marathi, hindi",1,Childline,9070228195,O+,Yes,Handles crowd well,48,Seva Ashram,Elderly Care,Mumbai,9944036877,6,1,1,8,2
962,Volunteer_862,26,Female,Sangli,Weekdays,Medical Assistance,Driving,"hindi, english",4,Cry Foundation,9971966142,O-,No,Great fundraiser,3,Green Maharashtra,Healthcare,Pune,9740073717,1,0,1,3,5
963,Volunteer_863,27,Male,Nashik,Weekends,Fundraising,Sports Coaching,"english, marathi",4,Red Cross,9678389718,AB+,Yes,Skilled counselor,1,Hope Foundation,Elderly Care,Amravati,9255848438,19,1,1,1,3
964,Volunteer_864,43,Female,Sangli,Full-time,Teaching,Sports Coaching,"hindi, english",5,None,9943527583,B+,Yes,Skilled counselor,9,Anathalaya,Education,Pune,9497559738,7,0,1,2,2
965,Volunteer_865,29,Female,Satara,Weekdays,Counseling,First Aid,"english, marathi",3,None,9317382537,O-,Yes,Handles crowd well,31,Anathalaya,Elderly Care,Solapur,9502013264,4,1,0,6,2
966,Volunteer_866,34,Female,Mumbai,Evenings,IT Support,Driving,"hindi, marathi, english",1,Red Cross,9855056650,AB+,Yes,Great fundraiser,41,Green Maharashtra,Education,Nagpur,9338091266,12,1,0,5,5
967,Volunteer_867,46,Female,Kolhapur,Evenings,Medical Assistance,Social Media,"marathi, hindi",4,Cry Foundation,9633592677,A+,No,Skilled counselor,26,Jeevan Jyot,Healthcare,Satara,9146465633,18,1,1,3,5
968,Volunteer_868,23,Male,Satara,Weekends,IT Support,Sports Coaching,"hindi, marathi, english",1,None,9199508805,B+,No,Skilled counselor,17,Helping Hands,Child Care,Sangli,9490850343,9,1,0,9,5
969,Volunteer_869,24,Male,Mumbai,Full-time,IT Support,First Aid,"marathi, english",1,Childline,9940359034,O-,No,Experienced nurse,34,Solapur Care Home,Education,Kolhapur,9937460312,19,1,0,8,1
970,Volunteer_870,31,Female,Solapur,Full-time,Teaching,Photography,"hindi, english",3,Red Cross,9202133992,A+,Yes,Experienced nurse,9,Green Maharashtra,Healthcare,Sangli,9344956540,4,1,1,3,2
971,Volunteer_871,30,Male,Sangli,Full-time,Medical Assistance,Driving,"marathi, english",5,Helpage India,9918942397,B+,Yes,Good with kids,13,Anathalaya,Elderly Care,Satara,9705409985,1,0,1,2,5
972,Volunteer_872,25,Male,Solapur,Weekends,Medical Assistance,First Aid,"hindi, english",3,Cry Foundation,9644039342,O+,Yes,Handles crowd well,5,Hope Foundation,Healthcare,Kolhapur,9588354977,9,1,0,8,1
973,Volunteer_873,27,Male,Solapur,Full-time,Event Management,First Aid,"hindi, marathi, english",0,Red Cross,9750152993,A+,Yes,Great fundraiser,41,Seva Ashram,Elderly Care,Solapur,9851934558,15,0,1,5,4
974,Volunteer_874,26,Female,Mumbai,Evenings,IT Support,Cooking,"english, marathi",4,None,9016184291,AB+,Yes,Skilled counselor,13,Anathalaya,Animal Welfare,Satara,9010864648,8,1,1,9,4
975,Volunteer_875,35,Female,Nashik,Weekdays,Medical Assistance,First Aid,"english, marathi",4,Cry Foundation,9073580900,O-,Yes,Skilled counselor,1,Hope Foundation,Healthcare,Nagpur,9090957907,15,0,0,1,4
